user_id,User_Segment,Exploration,Friction,Value_Index,First_Purchase_Prob,First_Purchase_Rank,TopK_Flag,Repurchase_Prob,Repurchase_Rank
512380820,高潜力首购用户,0.7275402900416088,1,,0.09258736991068063,11625.0,0.0,,
512380912,高潜力首购用户,1.9169596042356456,2,,0.16788350499252522,1702.0,1.0,,
512381368,高潜力首购用户,0.4485372338350822,1,,0.08112457227288568,14179.0,0.0,,
512383728,高潜力首购用户,1.7709612890058277,1,,0.14239447898919771,3616.0,1.0,,
512383866,高潜力首购用户,0.2896572763234448,1,,0.08280012224750727,13789.0,0.0,,
512386209,高潜力首购用户,2.1462235341771163,1,,0.16457799006414323,1891.0,1.0,,
512386502,高潜力首购用户,1.5569832526018754,1,,0.14217986972461036,3640.0,1.0,,
512387481,高潜力首购用户,1.0772636340451607,1,,0.11725031827421449,6905.0,1.0,,
512388117,高潜力首购用户,1.5431812468920085,2,,0.1441604789462067,3422.0,1.0,,
512389615,高潜力首购用户,1.8740498275484037,1,,0.15972291142637918,2239.0,1.0,,
512389774,高潜力首购用户,2.9881508979353644,7,,0.26480327481181376,57.0,1.0,,
512389845,高潜力首购用户,0.03559459334124738,2,,0.06479786858447363,17292.0,0.0,,
512390297,高潜力首购用户,2.080334999095266,4,,0.16376333987190983,1939.0,1.0,,
512391000,高潜力首购用户,1.7672771605616842,1,,0.1553860658395039,2527.0,1.0,,
512391456,高潜力首购用户,1.1547575198462194,1,,0.1091520540436704,8310.0,1.0,,
512393343,高潜力首购用户,2.837587729332995,3,,0.24763772652173385,102.0,1.0,,
512393364,高潜力首购用户,2.3350213195933867,2,,0.1945243226258706,708.0,1.0,,
512394410,高潜力首购用户,1.8473721752571697,2,,0.16198953458000187,2072.0,1.0,,
512395527,高潜力首购用户,2.5916494039078564,5,,0.22189127548830398,266.0,1.0,,
512396046,高潜力首购用户,0.912478750186806,1,,0.10124137335547735,9811.0,0.0,,
512396163,高潜力首购用户,2.268345513371622,3,,0.19871754643912384,606.0,1.0,,
512396569,高潜力首购用户,2.1085623186723215,2,,0.1818763530498284,1074.0,1.0,,
512396799,高潜力首购用户,3.361579648849672,4,,0.3072674721796812,12.0,1.0,,
512397046,高潜力首购用户,1.410934276541458,3,,0.14133239731017794,3723.0,1.0,,
512397389,高潜力首购用户,2.637206602784779,4,,0.21730210313357248,323.0,1.0,,
512398004,高潜力首购用户,1.2008856444522056,2,,0.119141842809081,6606.0,1.0,,
512398615,高潜力首购用户,-0.043197591801017156,1,,0.06359133846211314,17405.0,0.0,,
512399004,高潜力首购用户,2.2818536617471494,4,,0.19310504240358,743.0,1.0,,
512400184,高潜力首购用户,0.6421443295603423,1,,0.08111193255238637,14182.0,0.0,,
512400707,高潜力首购用户,0.9826032692596699,1,,0.09984754534298816,10087.0,0.0,,
512401046,高潜力首购用户,1.234907897610413,1,,0.12043193012806674,6404.0,1.0,,
512401276,高潜力首购用户,1.912284178784122,3,,0.16754475332425753,1723.0,1.0,,
512402297,高潜力首购用户,0.5470810456551285,1,,0.08369610705255072,13600.0,0.0,,
512402410,高潜力首购用户,1.7969871622476947,1,,0.15686859064436376,2428.0,1.0,,
512402661,高潜力首购用户,2.4103995508603333,4,,0.1935114578022807,735.0,1.0,,
512402682,高潜力首购用户,1.8335633099570174,5,,0.16550916413162364,1836.0,1.0,,
512403527,高潜力首购用户,2.410378490502359,4,,0.21043637372786533,399.0,1.0,,
512403569,高潜力首购用户,0.9952700331980197,4,,0.11773711219488517,6809.0,1.0,,
512404138,高潜力首购用户,1.5728178723855326,5,,0.15401663398644228,2653.0,1.0,,
512404661,高潜力首购用户,0.3723195040990039,1,,0.07880183945465759,14710.0,0.0,,
512404841,高潜力首购用户,0.532095451780207,1,,0.08768232552266024,12726.0,0.0,,
512404887,高潜力首购用户,1.8231679541629446,1,,0.15732830968333072,2394.0,1.0,,
512406866,高潜力首购用户,1.3034830064198821,1,,0.12526087759009277,5651.0,1.0,,
512408820,高潜力首购用户,1.7326551044091583,1,,0.15268255549935214,2756.0,1.0,,
512410117,高潜力首购用户,0.198796283144642,1,,0.06566757799072831,17188.0,0.0,,
512410481,高潜力首购用户,1.4610628931741896,1,,0.1287537578913752,5200.0,1.0,,
512411594,高潜力首购用户,2.226360442141384,4,,0.1899732215102986,831.0,1.0,,
512414117,高潜力首购用户,1.163802659376383,1,,0.11224810305200329,7770.0,1.0,,
512415389,高潜力首购用户,0.6913449980041858,1,,0.08859839733861374,12510.0,0.0,,
512415841,高潜力首购用户,0.2956563220599006,1,,0.08342644717262071,13642.0,0.0,,
512415866,高潜力首购用户,0.6854277502045457,1,,0.09687959893781635,10733.0,0.0,,
512416502,高潜力首购用户,1.597189604001467,1,,0.13915837805323947,3959.0,1.0,,
512417322,高潜力首购用户,1.3991693742019844,1,,0.13000735370449248,5036.0,1.0,,
512418456,高潜力首购用户,1.65399858867395,1,,0.1392567357720407,3952.0,1.0,,
512418661,高潜力首购用户,0.9751156071963277,1,,0.11238546919355057,7750.0,1.0,,
512419251,高潜力首购用户,1.4218062084489917,1,,0.13062015400075316,4967.0,1.0,,
512419841,高潜力首购用户,1.7969570676383517,1,,0.14736069738273275,3165.0,1.0,,
512421523,高潜力首购用户,0.6040260437274344,1,,0.09321539455587305,11482.0,0.0,,
512421569,高潜力首购用户,0.5150084528026548,1,,0.08934958738928415,12353.0,0.0,,
512425184,高潜力首购用户,1.7635615533083469,4,,0.1601285542625766,2201.0,1.0,,
512425209,高潜力首购用户,0.2223500115052042,1,,0.07580842439846695,15377.0,0.0,,
512426297,高潜力首购用户,0.8207839646370342,1,,0.09799618152996005,10500.0,0.0,,
512427071,高潜力首购用户,0.8232552302656254,3,,0.09651272600188619,10807.0,0.0,,
512427117,高潜力首购用户,2.478130622082263,1,,0.20694477634286135,456.0,1.0,,
512427138,高潜力首购用户,1.4426224387458566,1,,0.12717934605944772,5401.0,1.0,,
512427364,高潜力首购用户,0.34956806778972416,1,,0.07583972993754046,15372.0,0.0,,
512427686,高潜力首购用户,0.6796277334332598,1,,0.09467057913447662,11146.0,0.0,,
512428682,高潜力首购用户,0.33423959091964545,1,,0.0772467910450817,15049.0,0.0,,
512428979,高潜力首购用户,2.0660128091641,4,,0.18354751314800122,1020.0,1.0,,
512430364,高潜力首购用户,0.9110832307234463,1,,0.11760539989165826,6836.0,1.0,,
512430661,高潜力首购用户,0.710421885504443,1,,0.09073167052003285,12044.0,0.0,,
512431410,高潜力首购用户,2.827684090982183,2,,0.2286870188362063,208.0,1.0,,
512432046,高潜力首购用户,2.0200215245506783,3,,0.1748438042910135,1328.0,1.0,,
512432163,高潜力首购用户,0.3446581514504688,2,,0.09084891925989019,12016.0,0.0,,
512432661,高潜力首购用户,0.1596091609000957,1,,0.07000142606806736,16546.0,0.0,,
512433410,高潜力首购用户,0.2536257780862133,1,,0.08221038459412473,13928.0,0.0,,
512435523,高潜力首购用户,2.1675178639863497,5,,0.18662271446833764,915.0,1.0,,
512435820,高潜力首购用户,1.2909518811737393,1,,0.12223878533988693,6121.0,1.0,,
512436661,高潜力首购用户,2.6182225841089295,8,,0.2336137100028518,176.0,1.0,,
512437979,高潜力首购用户,0.7576493141288335,1,,0.0886328204041976,12498.0,0.0,,
512438184,高潜力首购用户,1.4188996452382485,1,,0.1327868633934948,4695.0,1.0,,
512438979,高潜力首购用户,2.2959567141649067,2,,0.1911260161135763,801.0,1.0,,
512440251,高潜力首购用户,1.7775405223169336,1,,0.15521811451310608,2544.0,1.0,,
512440297,高潜力首购用户,1.8945542516008176,5,,0.16702389174131876,1745.0,1.0,,
512440887,高潜力首购用户,1.9999198962495572,1,,0.15535288763501862,2534.0,1.0,,
512441594,高潜力首购用户,0.8711294947858477,1,,0.10231517025153233,9584.0,0.0,,
512442000,高潜力首购用户,1.4143120430903338,1,,0.1238921801922437,5866.0,1.0,,
512442527,高潜力首购用户,0.492906891312098,1,,0.0910995381850138,11952.0,0.0,,
512442682,高潜力首购用户,-0.05110554000151746,1,,0.06599466158705782,17148.0,0.0,,
512444138,高潜力首购用户,0.3266909709826519,1,,0.07651283784476488,15227.0,0.0,,
512444799,高潜力首购用户,0.5927220236443967,2,,0.08841296968390414,12555.0,0.0,,
512444841,高潜力首购用户,1.5293115981615424,1,,0.13579933666259775,4316.0,1.0,,
512445004,高潜力首购用户,0.8681734182381469,1,,0.10535339134253086,8989.0,0.0,,
512445025,高潜力首购用户,1.42700896682765,1,,0.1290620001455351,5158.0,1.0,,
512446071,高潜力首购用户,1.5577808540289204,5,,0.13273749539768923,4701.0,1.0,,
512446661,高潜力首购用户,0.7144294461646631,3,,0.0925193608966907,11641.0,0.0,,
512447707,高潜力首购用户,0.8280511984316431,1,,0.10075933071526774,9913.0,0.0,,
512447912,高潜力首购用户,2.4667513237523044,5,,0.2167416499022289,330.0,1.0,,
512448184,高潜力首购用户,0.8672124548751988,1,,0.10596254404210656,8885.0,0.0,,
512449845,高潜力首购用户,1.9404503737069925,1,,0.16628572493178817,1797.0,1.0,,
512452820,高潜力首购用户,1.5929866484289947,2,,0.14892960186047027,3048.0,1.0,,
512452958,高潜力首购用户,0.36162750295439183,1,,0.08104646270086856,14209.0,0.0,,
512453004,高潜力首购用户,2.302167485715693,4,,0.19876558434253283,604.0,1.0,,
512453322,高潜力首购用户,1.2459088108845437,1,,0.1219008949748544,6182.0,1.0,,
512453728,高潜力首购用户,1.7775365811390944,2,,0.15289989615725358,2741.0,1.0,,
512454481,高潜力首购用户,0.7862128836341217,1,,0.10418552546557253,9233.0,0.0,,
512455092,高潜力首购用户,0.11190878175835,1,,0.06970915812784897,16601.0,0.0,,
